Country,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
GIN,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
GMB,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
GNB,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
GNQ,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
GRC,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
GRD,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
GTM,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
GUY,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
HKG,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
HND,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
HRV,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
HTI,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
HUN,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
IDN,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
IND,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
IRL,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
IRN,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
IRQ,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
ISL,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
ISR,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
ITA,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
JAM,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
JOR,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
JPN,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
KAZ,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
KEN,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
KGZ,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
KHM,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
KIR,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
KNA,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
KOR,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
KWT,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
LAO,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
